,id,brand,title,sold_price,actual_price,url,img
286,287,Samah,"Digital Print, Floral Print Semi Stitched Lehenga Choli",₹939,"₹5,859",https://www.flipkart.com/samah-digital-print-floral-print-semi-stitched-lehenga-choli/p/itm4a8f432595d8a?pid=LCHFPJFNVZUMUMHF&lid=LSTLCHFPJFNVZUMUMHFBTGBC8&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_7&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFPJFNVZUMUMHF.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kflftzk0/lehenga-choli/m/h/f/free-na-102l10171-saara-original-imafwyyxwjnzgdnb.jpeg?q=70
287,288,V and H Fashion,Embroidered Semi Stitched Lehenga Choli,₹389,"₹2,999",https://www.flipkart.com/v-h-fashion-embroidered-semi-stitched-lehenga-choli/p/itmc5afbccc439f1?pid=LCHG4AM4GGHPHGGT&lid=LSTLCHG4AM4GGHPHGGTYJRTHG&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_8&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG4AM4GGHPHGGT.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kqb8pzk0/lehenga-choli/u/3/k/free-3-4-sleeve-gulabo-v-and-h-fashion-original-imag4ch4ryj7ucwq.jpeg?q=70
288,289,Kedar Fab,Embroidered Semi Stitched Lehenga Choli,₹389,"₹2,599",https://www.flipkart.com/kedar-fab-embroidered-semi-stitched-lehenga-choli/p/itmfg598w7vazg3k?pid=LCHFGYBFNREMJKZD&lid=LSTLCHFGYBFNREMJKZDY0RRP5&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_9&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFGYBFNREMJKZD.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/k3khevk0/lehenga-choli/k/z/d/free-spider-kedar-fab-original-imafgyapdgr72vtw.jpeg?q=70
289,290,R&H COMAPANY,Self Design Semi Stitched Lehenga Choli,₹291,"₹2,499",https://www.flipkart.com/r-h-comapany-self-design-semi-stitched-lehenga-choli/p/itmdad4312c05e86?pid=LCHGFN2C388MHZMC&lid=LSTLCHGFN2C388MHZMCKOADXA&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_10&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGFN2C388MHZMC.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kms2j680/lehenga-choli/8/s/q/free-half-sleeve-kaya-pink-r-h-comapany-original-imagfhttxpqf2mep.jpeg?q=70
290,291,GOROLY,Self Design Semi Stitched Lehenga Choli,₹939,"₹3,999",https://www.flipkart.com/goroly-self-design-semi-stitched-lehenga-choli/p/itm8d284c6dabf89?pid=LCHG4Q7UGEZPMKDD&lid=LSTLCHG4Q7UGEZPMKDD0ENWUI&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_11&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG4Q7UGEZPMKDD.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kovsvbk0/lehenga-choli/2/p/g/free-full-sleeve-blue-heay-lehenga-deidad-original-imag38fmgyachuvh.jpeg?q=70
291,292,GOROLY,Embroidered Semi Stitched Lehenga Choli,₹939,"₹3,999",https://www.flipkart.com/goroly-embroidered-semi-stitched-lehenga-choli/p/itmae0bd91dac3ab?pid=LCHG5F3AGH4QVZCZ&lid=LSTLCHG5F3AGH4QVZCZQEC5NX&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_12&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG5F3AGH4QVZCZ.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/krntoy80/lehenga-choli/b/s/2/free-3-4-sleeve-future-morpankh-goroly-original-imag5ez6uxhvwreb.jpeg?q=70
292,293,TPNFAB,Embroidered Semi Stitched Lehenga Choli,₹339,"₹1,999",https://www.flipkart.com/tpnfab-embroidered-semi-stitched-lehenga-choli/p/itm564859faec07b?pid=LCHGYVUFARKHBGAM&lid=LSTLCHGYVUFARKHBGAMGHSMWK&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_13&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGYVUFARKHBGAM.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kltryq80/lehenga-choli/6/c/z/free-half-sleeve-gajri-pink-tpnfab-original-imagyvehjdfjwejw.jpeg?q=70
293,294,Kaaludii,Embroidered Semi Stitched Lehenga Choli,₹439,"₹1,999",https://www.flipkart.com/kaaludii-embroidered-semi-stitched-lehenga-choli/p/itm5bc7bbdcb2400?pid=LCHFYZDHUGJ6YFED&lid=LSTLCHFYZDHUGJ6YFEDRKCUJR&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_14&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFYZDHUGJ6YFED.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/khavrm80/lehenga-choli/w/3/r/free-short-sleeve-women-blue-pink-rayasa-original-imafxcm3yr2zhyaa.jpeg?q=70
294,295,CRAZE N WORLD,Embellished Semi Stitched Lehenga Choli,₹219,"₹1,499",https://www.flipkart.com/craze-n-world-embellished-semi-stitched-lehenga-choli/p/itm4a4662d60fcf3?pid=LCHG4G4ATTKVGU36&lid=LSTLCHG4G4ATTKVGU36CSICWJ&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_15&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG4G4ATTKVGU36.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kqco5u80/lehenga-choli/p/u/l/free-short-sleeve-3055-mor-for-fab-original-imag4dh6hrmyd6fd.jpeg?q=70
295,296,Roopvastra,Embroidered Semi Stitched Lehenga Choli,₹309,"₹1,999",https://www.flipkart.com/roopvastra-embroidered-semi-stitched-lehenga-choli/p/itm6ec9966703e5c?pid=LCHG73RJCC9FGTNH&lid=LSTLCHG73RJCC9FGTNHHLSGAV&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_16&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG73RJCC9FGTNH.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/knrsjgw0/lehenga-choli/r/w/u/free-sleeveless-006-kiruza-original-imag2dbh4vmtyauh.jpeg?q=70
296,297,JSItaliya,Self Design Semi Stitched Lehenga Choli,₹668,"₹4,999",https://www.flipkart.com/jsitaliya-self-design-semi-stitched-lehenga-choli/p/itmd0494c4f8cfa5?pid=LCHFYZFMYSFJZVDY&lid=LSTLCHFYZFMYSFJZVDYIZRXSF&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_17&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFYZFMYSFJZVDY.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/ky0g58w0/lehenga-choli/s/4/a/free-full-sleeve-fl-105-jsitaliya-original-imagac3gdzdwy4zx.jpeg?q=70
297,298,Zinariya Fab,Embroidered Semi Stitched Lehenga Choli,₹639,₹899,https://www.flipkart.com/zinariya-fab-embroidered-semi-stitched-lehenga-choli/p/itmca345b57105f5?pid=LCHFVW9AHUD6R5C8&lid=LSTLCHFVW9AHUD6R5C8Q7AFP4&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_18&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFVW9AHUD6R5C8.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kfeamq80/lehenga-choli/h/g/h/free-3-4-sleeve-ot-flurry-fab-original-imafvv6k8hpcxy6s.jpeg?q=70
298,299,Shree Impex,Embroidered Semi Stitched Lehenga Choli,₹589,"₹5,999",https://www.flipkart.com/shree-impex-embroidered-semi-stitched-lehenga-choli/p/itm8dcd578b432f0?pid=LCHFGWAKJMMZGHBG&lid=LSTLCHFGWAKJMMZGHBGVMULEX&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_19&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFGWAKJMMZGHBG.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/jw5a2kw0/lehenga-choli/h/b/g/free-lc-sansa-maroon-shree-impex-original-imafgwacdgh6yus9.jpeg?q=70
299,300,CRAZE N WORLD,Self Design Semi Stitched Lehenga Choli,₹219,"₹1,499",https://www.flipkart.com/craze-n-world-self-design-semi-stitched-lehenga-choli/p/itm8b1bbfba6ffe3?pid=LCHGFYR7KYB8WHED&lid=LSTLCHGFYR7KYB8WHED4HFUB2&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_20&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGFYR7KYB8WHED.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kk1h5e80/lehenga-choli/g/0/1/free-sleeveless-madhav-sky-blue-lehenga-choli-vm-tejani-original-imafzh65mstghmqt.jpeg?q=70
300,301,jahal fashion,Embroidered Semi Stitched Lehenga Choli,₹339,"₹1,999",https://www.flipkart.com/jahal-fashion-embroidered-semi-stitched-lehenga-choli/p/itm4649c09a50d6d?pid=LCHGCFZUTZ83RDYK&lid=LSTLCHGCFZUTZ83RDYKBVR2SB&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_21&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGCFZUTZ83RDYK.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/l0pm3680/lehenga-choli/d/b/t/free-3-4-sleeve-jannat-maroon-jahal-fashion-original-imagcfzusyk6fjpx.jpeg?q=70
301,302,ZINGat FaSHION,Embroidered Semi Stitched Lehenga Choli,₹389,"₹1,598",https://www.flipkart.com/zingat-fashion-embroidered-semi-stitched-lehenga-choli/p/itmd6e8c0e76cc2b?pid=LCHG6YJEDFFAAJGZ&lid=LSTLCHG6YJEDFFAAJGZHAWA1D&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_22&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG6YJEDFFAAJGZ.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/ksgehzk0/lehenga-choli/v/a/e/free-3-4-sleeve-net4-zingat-fashion-original-imag6yjetpnyqefx.jpeg?q=70
302,303,CRAZE N WORLD,Self Design Semi Stitched Lehenga Choli,₹219,"₹1,499",https://www.flipkart.com/craze-n-world-self-design-semi-stitched-lehenga-choli/p/itm108b7760f3a3c?pid=LCHGFYQYRFYWTVRY&lid=LSTLCHGFYQYRFYWTVRYCVVAWX&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_23&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGFYQYRFYWTVRY.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kk1h5e80/lehenga-choli/e/i/s/free-sleeveless-madhav-pink-lehenga-choli-vm-tejani-original-imafzh6dqgxz6ufz.jpeg?q=70
303,304,Shree Impex,Embroidered Semi Stitched Lehenga Choli,₹589,"₹5,999",https://www.flipkart.com/shree-impex-embroidered-semi-stitched-lehenga-choli/p/itm0d668b3cd8867?pid=LCHFGMGFUAZJHDF9&lid=LSTLCHFGMGFUAZJHDF9JJDWUN&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_24&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFGMGFUAZJHDF9.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/jydaqa80/lehenga-choli/d/f/9/free-sansa-lc-navy-shree-impex-original-imafgmg4nc7a7h6y.jpeg?q=70
304,305,katariya collection,Embroidered Semi Stitched Lehenga Choli,₹308,"₹1,599",https://www.flipkart.com/katariya-collection-embroidered-semi-stitched-lehenga-choli/p/itm701539d8286da?pid=LCHFWJNHZSBTMGSQ&lid=LSTLCHFWJNHZSBTMGSQH6QUQE&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_25&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFWJNHZSBTMGSQ.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kehfi4w0/lehenga-choli/a/m/v/free-sleeveless-women-lehenga-ynr-fashion-original-imafv55n4zvgfq94.jpeg?q=70
305,306,Zinariya Fab,Embroidered Semi Stitched Lehenga Choli,₹636,₹899,https://www.flipkart.com/zinariya-fab-embroidered-semi-stitched-lehenga-choli/p/itm197be113b7007?pid=LCHFWGYGYNE6EBNC&lid=LSTLCHFWGYGYNE6EBNCT9YEOL&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_26&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFWGYGYNE6EBNC.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/ke4kjgw0/lehenga-choli/s/p/f/free-half-sleeve-red-zinariya-fab-original-imafuuzmmuy6hanw.jpeg?q=70
306,307,Mert India,Embellished Semi Stitched Lehenga Choli,₹639,"₹1,499",https://www.flipkart.com/mert-india-embellished-semi-stitched-lehenga-choli/p/itmeba4a46025276?pid=LCHG5B9TGYQHDY4U&lid=LSTLCHG5B9TGYQHDY4UEFRHC6&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_27&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG5B9TGYQHDY4U.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/ksm49e80/lehenga-choli/j/m/s/free-3-4-sleeve-sqrv4-dd-s-creation-original-imag656cmznzfhhz.jpeg?q=70
307,308,NPLASH FASHION,Embroidered Semi Stitched Lehenga Choli,₹439,₹999,https://www.flipkart.com/nplash-fashion-embroidered-semi-stitched-lehenga-choli/p/itm898c1db2951be?pid=LCHG9XZ6E6FKJSP2&lid=LSTLCHG9XZ6E6FKJSP2SDLI8Z&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_28&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG9XZ6E6FKJSP2.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kx3l0nk0/lehenga-choli/1/n/g/free-full-sleeve-pink-ghagra-choli-nena-fashion-original-imag9mkh2e3hhcn6.jpeg?q=70
308,309,Kedar Fab,Embroidered Semi Stitched Lehenga Choli,₹524,"₹2,599",https://www.flipkart.com/kedar-fab-embroidered-semi-stitched-lehenga-choli/p/itm8df316a38b5fd?pid=LCHFXQWAGHRZAG9K&lid=LSTLCHFXQWAGHRZAG9K9ARWDX&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_29&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFXQWAGHRZAG9K.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/khtghow0-0/lehenga-choli/f/c/h/free-half-sleeve-kiyara-kedar-fab-original-imafxqtxcqe3zkyv.jpeg?q=70
309,310,Aarrah,Embroidered Semi Stitched Lehenga Choli,₹939,"₹5,314",https://www.flipkart.com/aarrah-embroidered-semi-stitched-lehenga-choli/p/itma2d86ba1ab010?pid=LCHFPT8HHH3FSZPS&lid=LSTLCHFPT8HHH3FSZPSQJKEXS&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_30&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFPT8HHH3FSZPS.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kyeqjrk0/lehenga-choli/c/k/r/free-3-4-sleeve-akhand-29pinklh-aarrah-original-imaganbwfn6wzvre.jpeg?q=70
310,311,Sixteen Creation,Embroidered Semi Stitched Lehenga Choli,₹269,"₹1,999",https://www.flipkart.com/sixteen-creation-embroidered-semi-stitched-lehenga-choli/p/itm3f60cf58f7ade?pid=LCHG4SBGBYBBZVFR&lid=LSTLCHG4SBGBYBBZVFRMHK8IM&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_31&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG4SBGBYBBZVFR.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/k1nw9zk0/lehenga-choli/m/9/f/free-trilok-pink-lehenga-01-ashtavinayak-original-imafhe5dezzvhua3.jpeg?q=70
311,312,SkyTara,Embroidered Semi Stitched Lehenga Choli,₹639,"₹3,099",https://www.flipkart.com/skytara-embroidered-semi-stitched-lehenga-choli/p/itm05537127c3720?pid=LCHG7KKTHXUTUXYM&lid=LSTLCHG7KKTHXUTUXYMIQPPBO&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_32&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG7KKTHXUTUXYM.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kcauaa80/lehenga-choli/r/h/e/free-sleeveless-ms04-skytara-original-imaftge5mjmdvwdv.jpeg?q=70
312,313,GOROLY,Embroidered Semi Stitched Lehenga Choli,₹939,"₹3,999",https://www.flipkart.com/goroly-embroidered-semi-stitched-lehenga-choli/p/itmdcd61cd1cacf2?pid=LCHG5EZAG9HTYGPG&lid=LSTLCHG5EZAG9HTYGPGRK3YM0&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_33&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG5EZAG9HTYGPG.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/krntoy80/lehenga-choli/x/3/s/free-3-4-sleeve-future-magenta-goroly-original-imag5ezahh6zjw4e.jpeg?q=70
313,314,BIPIN ENTERPRISE,Self Design Semi Stitched Lehenga & Crop Top,₹335,"₹1,899",https://www.flipkart.com/bipin-enterprise-self-design-semi-stitched-lehenga-crop-top/p/itmc2b554579db70?pid=LCHGD3YZZF7GQBUG&lid=LSTLCHGD3YZZF7GQBUG1ICGWI&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_34&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGD3YZZF7GQBUG.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kylvr0w0/lehenga-choli/c/u/z/free-na-fk-silk-red-2-jahal-fashion-original-imagas9eyrewheqf.jpeg?q=70
314,315,Trivety,Embroidered Semi Stitched Lehenga Choli,₹439,"₹1,599",https://www.flipkart.com/trivety-embroidered-semi-stitched-lehenga-choli/p/itm98e7b83c4cd27?pid=LCHG6GCW7ZPBVG3X&lid=LSTLCHG6GCW7ZPBVG3XZI8ZLC&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_35&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG6GCW7ZPBVG3X.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kt0enww0/lehenga-choli/w/m/1/free-half-sleeve-butterfly-pista-choli-trivety-original-imag6gcvf2tdmzyc.jpeg?q=70
315,316,PATBRO,Embroidered Semi Stitched Lehenga Choli,₹380,"₹2,499",https://www.flipkart.com/patbro-embroidered-semi-stitched-lehenga-choli/p/itmdcfa89fe5ce48?pid=LCHG3VZYSQTHHPSZ&lid=LSTLCHG3VZYSQTHHPSZ7MVTSN&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_36&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG3VZYSQTHHPSZ.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kppt47k0/lehenga-choli/0/i/j/free-3-4-sleeve-nayra-wine-patbro-original-imag3vzygc29dvhx.jpeg?q=70
316,317,LOGO OF ALPHABET A,Solid Semi Stitched Lehenga Choli,₹920,"₹4,399",https://www.flipkart.com/logo-alphabet-solid-semi-stitched-lehenga-choli/p/itmcf3716d735b6c?pid=LCHFSNPQ8KH2VDJA&lid=LSTLCHFSNPQ8KH2VDJAA7FH1J&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_37&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHFSNPQ8KH2VDJA.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kb9ou4w0/lehenga-choli/d/j/a/free-sleeveless-angel-lehengablack-logo-of-alphabet-a-original-imafsnpqvvbgxhar.jpeg?q=70
317,318,J MOGAL,Embellished Semi Stitched Lehenga Choli,₹352,"₹1,999",https://www.flipkart.com/j-mogal-embellished-semi-stitched-lehenga-choli/p/itm68cc178ad97b3?pid=LCHGA5M7NVTKJCQB&lid=LSTLCHGA5M7NVTKJCQB474S54&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&spotlightTagId=TrendingId_clo%2Fhlg%2Fwrp&srno=b_1_38&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGA5M7NVTKJCQB.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kxf0jgw0/lehenga-choli/q/l/o/free-half-sleeve-mona-yellow-lc003-bbfjsfashion-original-imag9vg7zaxxkvt2.jpeg?q=70
318,319,SHREE CHAMUNDA CREATION,Embroidered Semi Stitched Lehenga Choli,₹499,₹899,https://www.flipkart.com/shree-chamunda-creation-embroidered-semi-stitched-lehenga-choli/p/itm2fb0e4074a68a?pid=LCHGA3C3KGPKQKQG&lid=LSTLCHGA3C3KGPKQKQGEMBKFH&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_39&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHGA3C3KGPKQKQG.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/kxp0mfk0/lehenga-choli/i/d/r/free-half-sleeve-frtyu-shree-chamunda-creation-original-imaga3c3am9jz8nj.jpeg?q=70
319,320,ZINGat FaSHION,Embroidered Semi Stitched Lehenga Choli,₹389,"₹1,598",https://www.flipkart.com/zingat-fashion-embroidered-semi-stitched-lehenga-choli/p/itm34bfb55091e63?pid=LCHG6YJCDYHYYKAT&lid=LSTLCHG6YJCDYHYYKATNEFLL8&marketplace=FLIPKART&store=clo%2Fhlg%2Fwrp&srno=b_1_40&otracker=browse&fm=organic&iid=5fe5b74f-1e0d-4564-b6b1-5e99302b7b6e.LCHG6YJCDYHYYKAT.SEARCH&ppt=None&ppn=None&ssid=0bygedc1q80000001652876995655,https://rukminim1.flixcart.com/image/612/612/ksgehzk0/lehenga-choli/l/w/7/free-3-4-sleeve-net4-zingat-fashion-original-imag6yjctdcxqjzz.jpeg?q=70
320,321,nikxtex,Round Neck Women Blouse,₹380,₹999,https://www.flipkart.com/nikxtex-round-neck-women-blouse/p/itm9a7486c768b92?pid=BLOGE3MWS4KV9UGZ&lid=LSTBLOGE3MWS4KV9UGZ4KIJ3W&marketplace=FLIPKART&store=clo%2F8on%2F5n9%2Fhny&srno=b_1_1&otracker=browse&fm=organic&iid=en_x4Uvloq48pxBH%2FIegr82h54WH8l0JbIzXVZTdDhYSlJ3Dj13muDsyQg85sWgkwrD0A8JsRjcWgjlF4rdWJ4ggw%3D%3D&ppt=None&ppn=None&ssid=81huath2ts0000001652877023729,https://rukminim1.flixcart.com/image/612/612/l2urv680/blouse/h/0/m/xxl-round-neck-cotton-lycra-women-blouse-779-s-01-05-nikxtex-original-image3mwnbgr8nup.jpeg?q=70
321,322,nikxtex,Round Neck Women Blouse,₹380,₹999,https://www.flipkart.com/nikxtex-round-neck-women-blouse/p/itm062e706a98570?pid=BLOGE3XCNAUU25GY&lid=LSTBLOGE3XCNAUU25GY7QIHVU&marketplace=FLIPKART&store=clo%2F8on%2F5n9%2Fhny&srno=b_1_2&otracker=browse&fm=organic&iid=en_x4Uvloq48pxBH%2FIegr82h54WH8l0JbIzXVZTdDhYSlJUabnSyGP0J6dOZdyPMuKyTFH0Jq%2B5t9ULmvMkAYJpFQ%3D%3D&ppt=None&ppn=None&ssid=81huath2ts0000001652877023729,https://rukminim1.flixcart.com/image/612/612/l2urv680/blouse/r/k/j/xl-round-neck-cotton-lycra-women-blouse-773-f-01-04-nikxtex-original-image3xbjnr3b8nk.jpeg?q=70
322,323,LYNETH,Round Neck Women Blouse,₹195,₹999,https://www.flipkart.com/lyneth-round-neck-women-blouse/p/itm5858f84cfa637?pid=BLOGYDA2WQGKFJKW&lid=LSTBLOGYDA2WQGKFJKWPDLUMS&marketplace=FLIPKART&store=clo%2F8on%2F5n9%2Fhny&srno=b_1_3&otracker=browse&fm=organic&iid=ed64cbe7-5466-4891-b69b-2f8a4e50bd35.BLOGYDA2WQGKFJKW.SEARCH&ppt=None&ppn=None&ssid=81huath2ts0000001652877023729,https://rukminim1.flixcart.com/image/612/612/kl6wx3k0/blouse/v/r/t/30-ly-full-black-lyneth-original-imagyd9wzujhzkkz.jpeg?q=70
